Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%
GET,/api/v1/statuses/114565819312266536/context,1,0,137.149111,137.149111,137.149111,137.149111,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565819312266536/favourite,2,0,154.458887,159.6510785,154.458887,164.84327,1778,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565819312266536/unreblog,1,0,154.689951,154.689951,154.689951,154.689951,1779,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565819781913273/bookmark,1,0,155.766907,155.766907,155.766907,155.766907,1783,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565819781913273/favourite,1,0,172.826184,172.826184,172.826184,172.826184,1783,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565819781913273/reblog,2,0,180,177.9799375,175.09183,180.868045,3267,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565819781913273/unbookmark,1,0,185.994578,185.994578,185.994578,185.994578,1784,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565819781913273/unreblog,1,0,154.620635,154.620635,154.620635,154.620635,1784,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565821730967166/unbookmark,1,0,155.265231,155.265231,155.265231,155.265231,1786,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565822321813209/favourite,1,0,157.329579,157.329579,157.329579,157.329579,1793,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565823039928799/reblog,1,0,197.870763,197.870763,197.870763,197.870763,3278,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565823039928799/unbookmark,1,0,276.149629,276.149629,276.149629,276.149629,1787,0.001108315,0,280,280,280,280,280,280,280,280,280,280,280
GET,/api/v1/statuses/114565823228825233,1,0,147.359782,147.359782,147.359782,147.359782,1795,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565823228825233/reblog,1,0,216.201421,216.201421,216.201421,216.201421,3287,0.001108315,0,220,220,220,220,220,220,220,220,220,220,220
GET,/api/v1/statuses/114565823233767941,2,0,152.185992,156.5222235,152.185992,160.858455,1778,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565823233767941/bookmark,1,0,157.205201,157.205201,157.205201,157.205201,1779,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565823233767941/context,1,0,141.319559,141.319559,141.319559,141.319559,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565823233767941/favourite,3,0,160,162.147441,157.099796,168.034819,1780.666667,0.003324946,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565823233767941/reblog,4,0,170,187.4447895,160.374694,212.955582,3260.5,0.004433261,0,200,200,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565823233767941/unbookmark,1,0,178.225939,178.225939,178.225939,178.225939,1782,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565823233767941/unfavourite,1,0,145.222698,145.222698,145.222698,145.222698,1782,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565823233767941/unreblog,2,0,150.818784,153.846371,150.818784,156.873958,1781,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565823289288790/reblog,1,0,190.966506,190.966506,190.966506,190.966506,3286,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565823289288790/unbookmark,1,0,144.665483,144.665483,144.665483,144.665483,1796,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565823289288790/unfavourite,1,0,155.145859,155.145859,155.145859,155.145859,1794,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565823984741578,2,0,151.842754,161.658376,151.842754,171.473998,1770,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565823984741578/context,1,0,131.218748,131.218748,131.218748,131.218748,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565823984741578/favourite,4,0,160,158.6916668,147.310271,167.562678,1769.75,0.004433261,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565823984741578/reblog,2,0,190,211.2377825,187.299774,235.175791,3253,0.00221663,0,240,240,240,240,240,240,240,240,240,240,240
POST,/api/v1/statuses/114565823984741578/unreblog,2,0,143.39495,153.1539275,143.39495,162.912905,1771,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565824326784405,1,0,159.482701,159.482701,159.482701,159.482701,1788,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565824326784405/favourite,2,0,168.419582,167.148771,165.87796,168.419582,1787.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565824326784405/reblog,1,0,186.814265,186.814265,186.814265,186.814265,3278,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565824326784405/unbookmark,1,0,157.379663,157.379663,157.379663,157.379663,1788,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565824326784405/unfavourite,1,0,161.475005,161.475005,161.475005,161.475005,1788,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565824487765673/favourite,2,0,170,169.515136,165.987035,173.043237,1783,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565824584790377/reblog,1,0,207.697363,207.697363,207.697363,207.697363,3288,0.001108315,0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565824584790377/unfavourite,2,0,154.912904,154.9690795,154.912904,155.025255,1791,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565824584790377/unreblog,1,0,153.131841,153.131841,153.131841,153.131841,1788,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565825148319373,1,0,141.943676,141.943676,141.943676,141.943676,1785,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565825148319373/bookmark,2,0,141.850494,161.8759315,141.850494,181.901369,1775,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565825148319373/context,1,0,159.308102,159.308102,159.308102,159.308102,1613,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565825148319373/favourite,3,0,180,177.4010193,167.990724,184.931234,1781,0.003324946,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565825148319373/reblog,1,0,191.504294,191.504294,191.504294,191.504294,3278,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565825148319373/unbookmark,3,0,150,145.8563727,135.026997,152.778152,1779.333333,0.003324946,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565825148319373/unfavourite,1,0,153.48806,153.48806,153.48806,153.48806,1785,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565825148319373/unreblog,1,0,179.526204,179.526204,179.526204,179.526204,1784,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565825187770788/context,1,0,134.693352,134.693352,134.693352,134.693352,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565825187770788/favourite,1,0,151.123114,151.123114,151.123114,151.123114,1789,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565828060057584,1,0,154.724124,154.724124,154.724124,154.724124,1782,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565828060057584/context,1,0,131.358209,131.358209,131.358209,131.358209,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565828060057584/reblog,3,0,170,174.5027497,155.265985,198.913628,3273,0.003324946,0,170,170,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565828060057584/unfavourite,1,0,155.715081,155.715081,155.715081,155.715081,1782,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565828502348288/unfavourite,1,0,148.35288,148.35288,148.35288,148.35288,1782,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565829115114326/favourite,1,0,177.607317,177.607317,177.607317,177.607317,1794,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565829177594004/unfavourite,1,0,156.539601,156.539601,156.539601,156.539601,1797,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565829177594004/unreblog,2,0,150,153.042517,148.512088,157.572946,1797,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565829904235108/favourite,1,0,183.897655,183.897655,183.897655,183.897655,1782,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565830355870657,1,0,161.626353,161.626353,161.626353,161.626353,1774,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565830355870657/reblog,1,0,197.797445,197.797445,197.797445,197.797445,3276,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565830355870657/unfavourite,1,0,140.834157,140.834157,140.834157,140.834157,1784,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565830355870657/unreblog,2,0,150.444851,153.1538585,150.444851,155.862866,1784,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565830573472064,2,0,160,160.570786,155.290093,165.851479,1776.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565830573472064/favourite,3,0,150,155.5823993,136.832354,179.647553,1776,0.003324946,0,150,150,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565830573472064/unbookmark,1,0,148.305831,148.305831,148.305831,148.305831,1776,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565831074089940,1,0,155.880787,155.880787,155.880787,155.880787,1787,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565831074089940/favourite,3,0,150,155.977147,141.666121,174.416908,1787,0.003324946,0,150,150,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565831074089940/reblog,1,0,176.593289,176.593289,176.593289,176.593289,3271,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565831074089940/unreblog,1,0,166.553736,166.553736,166.553736,166.553736,1787,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565831286065170/unbookmark,1,0,139.468859,139.468859,139.468859,139.468859,1787,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565831570240118/favourite,2,0,161.733351,167.9187965,161.733351,174.104242,1793,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565831794474410/bookmark,1,0,165.163872,165.163872,165.163872,165.163872,1801,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565831794474410/unbookmark,1,0,143.580658,143.580658,143.580658,143.580658,1793,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565833189059247/unfavourite,1,0,138.791124,138.791124,138.791124,138.791124,1778,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565833189059247/unreblog,1,0,163.95336,163.95336,163.95336,163.95336,1778,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565833318088891,4,0,150,148.5624435,135.530319,166.931865,1785,0.004433261,0,150,150,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565833318088891/bookmark,1,0,158.676375,158.676375,158.676375,158.676375,1784,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565833318088891/context,1,0,158.950564,158.950564,158.950564,158.950564,1604,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565833318088891/favourite,3,0,160,162.8875017,152.440985,173.601953,1785,0.003324946,0,160,160,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565833318088891/reblog,3,0,180,178.6422407,149.495491,208.595765,3269,0.003324946,0,180,180,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565833318088891/unbookmark,3,0,160,157.700359,147.176621,164.16137,1785.666667,0.003324946,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565833318088891/unfavourite,1,0,142.07511,142.07511,142.07511,142.07511,1786,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565833318088891/unreblog,2,0,160,164.3842785,157.787503,170.981054,1786,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565833423119734/favourite,1,0,157.307287,157.307287,157.307287,157.307287,1778,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565833423119734/unfavourite,1,0,143.727541,143.727541,143.727541,143.727541,1779,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565833820766931/bookmark,1,0,154.140067,154.140067,154.140067,154.140067,1771,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565833820766931/favourite,2,0,162.833183,166.165041,162.833183,169.496899,1770,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565833820766931/reblog,1,0,216.643771,216.643771,216.643771,216.643771,3272,0.001108315,0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565833820766931/unbookmark,1,0,148.910997,148.910997,148.910997,148.910997,1775,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565833820766931/unfavourite,1,0,150.1786,150.1786,150.1786,150.1786,1771,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565834050650887/reblog,1,0,196.388451,196.388451,196.388451,196.388451,3264,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/statuses/114565834157285053,5,0,150,147.691815,137.957964,160.704059,1780.8,0.005541576,0,150,150,150,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565834157285053/bookmark,1,0,158.630925,158.630925,158.630925,158.630925,1780,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565834157285053/favourite,5,0,150,157.0342274,139.578666,178.962037,1780.8,0.005541576,0,150,160,160,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565834157285053/unbookmark,1,0,189.913533,189.913533,189.913533,189.913533,1781,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565834157285053/unfavourite,1,0,144.791092,144.791092,144.791092,144.791092,1782,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565834157285053/unreblog,1,0,155.948033,155.948033,155.948033,155.948033,1784,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565834701676791/unbookmark,1,0,167.064887,167.064887,167.064887,167.064887,1796,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565834701676791/unreblog,1,0,155.259967,155.259967,155.259967,155.259967,1796,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565835530794800/bookmark,1,0,177.687075,177.687075,177.687075,177.687075,1780,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565835530794800/unbookmark,1,0,145.368578,145.368578,145.368578,145.368578,1780,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565835912051744/unfavourite,1,0,160.87738,160.87738,160.87738,160.87738,1775,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565835943160898/reblog,1,0,207.19829,207.19829,207.19829,207.19829,3290,0.001108315,0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/v1/statuses/114565836199348270/context,1,0,170.748336,170.748336,170.748336,170.748336,4760,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565836199348270/favourite,1,0,169.978537,169.978537,169.978537,169.978537,1779,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565836225639185/unbookmark,1,0,144.380541,144.380541,144.380541,144.380541,1777,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v1/statuses/114565836934294127,2,0,143.941323,150.726224,143.941323,157.511125,1783.5,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565836934294127/bookmark,2,0,170,170.4199865,165.057228,175.782745,1783.5,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565836934294127/favourite,3,0,180,171.8556223,155.240025,184.260267,1784,0.003324946,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565836934294127/reblog,2,0,161.559017,190.7943705,161.559017,220.029724,3265,0.00221663,0,220,220,220,220,220,220,220,220,220,220,220
POST,/api/v1/statuses/114565836934294127/unbookmark,2,0,142.036843,142.163293,142.036843,142.289743,1785,0.00221663,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565836934294127/unfavourite,4,0,140,147.8642215,139.884138,160.173006,1785.5,0.004433261,0,150,150,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565837567567580/reblog,2,0,173.241071,180.6314785,173.241071,188.021886,3262,0.00221663,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565837992794428/bookmark,2,0,157.653451,157.637529,157.621607,157.653451,1780,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565837992794428/unbookmark,2,0,150,165.9418425,147.444704,184.438981,1781,0.00221663,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565838481075128,1,0,150.040189,150.040189,150.040189,150.040189,1781,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565838481075128/unbookmark,1,0,144.09533,144.09533,144.09533,144.09533,1781,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565838643073241/favourite,2,0,157.399443,156.2102545,155.021066,157.399443,1785.5,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565838643073241/reblog,1,0,204.137264,204.137264,204.137264,204.137264,3269,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565838643073241/unfavourite,1,0,149.711982,149.711982,149.711982,149.711982,1786,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565839924936157,1,0,149.486695,149.486695,149.486695,149.486695,1794,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565839924936157/favourite,2,0,130,151.4923185,129.861495,173.123142,1794,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565839924936157/unfavourite,1,0,154.392537,154.392537,154.392537,154.392537,1795,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565839952135046/context,1,0,145.630602,145.630602,145.630602,145.630602,33,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565839952135046/favourite,2,0,142.201966,156.5365935,142.201966,170.871221,1777,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565839952135046/reblog,1,0,198.960826,198.960826,198.960826,198.960826,3260,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565839952135046/unbookmark,1,0,146.250331,146.250331,146.250331,146.250331,1776,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565839952135046/unreblog,2,0,154.751551,164.3230525,154.751551,173.894554,1777.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565839960563060/context,1,0,146.127379,146.127379,146.127379,146.127379,1605,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565839960563060/favourite,1,0,176.923954,176.923954,176.923954,176.923954,1779,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565841806409263/bookmark,3,0,150,153.9369073,143.720175,172.290672,1792,0.003324946,0,150,150,170,170,170,170,170,170,170,170,170
GET,/api/v1/statuses/114565841806409263/context,1,0,127.112812,127.112812,127.112812,127.112812,33,0.001108315,0,130,130,130,130,130,130,130,130,130,130,130
POST,/api/v1/statuses/114565841806409263/favourite,1,0,177.732849,177.732849,177.732849,177.732849,1794,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565841806409263/reblog,1,0,179.647339,179.647339,179.647339,179.647339,3281,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565841806409263/unbookmark,3,0,140,146.0744983,139.851955,158.383251,1793.666667,0.003324946,0,140,140,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565841806409263/unreblog,1,0,176.322687,176.322687,176.322687,176.322687,1792,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/statuses/114565842719216852,1,0,167.810221,167.810221,167.810221,167.810221,1776,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565842719216852/favourite,1,0,149.811018,149.811018,149.811018,149.811018,1775,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565843378418240,1,0,148.240839,148.240839,148.240839,148.240839,1782,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565843378418240/bookmark,1,0,157.893792,157.893792,157.893792,157.893792,1780,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565843378418240/context,1,0,137.655414,137.655414,137.655414,137.655414,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565843378418240/favourite,3,0,170,166.710472,155.627693,177.253452,1781.333333,0.003324946,0,170,170,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565843378418240/reblog,1,0,204.344336,204.344336,204.344336,204.344336,3263,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
POST,/api/v1/statuses/114565843378418240/unbookmark,1,0,163.027213,163.027213,163.027213,163.027213,1781,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565843378418240/unfavourite,1,0,151.555289,151.555289,151.555289,151.555289,1783,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565843681696274/bookmark,2,0,140,147.52806,135.663891,159.392229,1779,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565843681696274/unbookmark,2,0,143.565682,144.753728,143.565682,145.941774,1780,0.00221663,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565843681696274/unreblog,1,0,145.51329,145.51329,145.51329,145.51329,1780,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/v1/statuses/114565843728917091,1,0,158.937843,158.937843,158.937843,158.937843,1779,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565843728917091/reblog,1,0,203.741794,203.741794,203.741794,203.741794,3264,0.001108315,0,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/statuses/114565844252169324,1,0,145.501371,145.501371,145.501371,145.501371,1777,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565844252169324/bookmark,1,0,151.484801,151.484801,151.484801,151.484801,1777,0.001108315,0,150,150,150,150,150,150,150,150,150,150,150
POST,/api/v1/statuses/114565844252169324/favourite,2,0,140.925908,142.2756545,140.925908,143.625401,1778,0.00221663,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565844252169324/reblog,1,0,172.433206,172.433206,172.433206,172.433206,3262,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565844252169324/unbookmark,1,0,155.878258,155.878258,155.878258,155.878258,1786,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565845304785554,1,0,159.074931,159.074931,159.074931,159.074931,1774,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565845304785554/bookmark,1,0,175.950071,175.950071,175.950071,175.950071,1774,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565845304785554/favourite,1,0,171.353804,171.353804,171.353804,171.353804,1773,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565845304785554/unbookmark,1,0,144.637839,144.637839,144.637839,144.637839,1774,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v1/statuses/114565845313261266,1,0,155.469646,155.469646,155.469646,155.469646,1786,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565845313261266/bookmark,2,0,150,157.488683,148.914967,166.062399,1786.5,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565845313261266/reblog,2,0,170,189.2380345,169.469585,209.006484,3269,0.00221663,0,210,210,210,210,210,210,210,210,210,210,210
POST,/api/v1/statuses/114565845313261266/unbookmark,2,0,150,157.5070655,148.310246,166.703885,1787,0.00221663,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565845845093027/bookmark,1,0,175.744884,175.744884,175.744884,175.744884,1779,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
POST,/api/v1/statuses/114565845845093027/favourite,1,0,159.746423,159.746423,159.746423,159.746423,1778,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565845845093027/unbookmark,1,0,157.736439,157.736439,157.736439,157.736439,1779,0.001108315,0,160,160,160,160,160,160,160,160,160,160,160
POST,/api/v1/statuses/114565846669689509/bookmark,1,0,173.301609,173.301609,173.301609,173.301609,1786,0.001108315,0,170,170,170,170,170,170,170,170,170,170,170
POST,/api/v1/statuses/114565846669689509/reblog,1,0,194.802465,194.802465,194.802465,194.802465,3287,0.001108315,0,190,190,190,190,190,190,190,190,190,190,190
POST,/api/v1/statuses/114565846669689509/unbookmark,2,0,140,148.156018,136.660148,159.651888,1791,0.00221663,0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/statuses/114565846698136242/context,1,0,141.038431,141.038431,141.038431,141.038431,33,0.001108315,0,140,140,140,140,140,140,140,140,140,140,140
POST,/api/v1/statuses/114565846698136242/favourite,1,0,177.581848,177.581848,177.581848,177.581848,1787,0.001108315,0,180,180,180,180,180,180,180,180,180,180,180
